Date,Close
11/29/2013,28
12/2/2013,30
12/3/2013,25
12/4/2013,25
12/5/2013,25
12/6/2013,30
12/9/2013,25
12/10/2013,25
12/11/2013,25
12/12/2013,25
12/13/2013,30
12/16/2013,25
12/17/2013,30
12/18/2013,30
12/19/2013,30
12/20/2013,25
12/23/2013,29
12/24/2013,25
12/27/2013,29
12/30/2013,25
12/31/2013,30
1/2/2014,30
1/3/2014,30
1/6/2014,26
1/7/2014,30
1/8/2014,30
1/9/2014,30
1/10/2014,30
1/13/2014,30
1/14/2014,30
1/15/2014,30
1/16/2014,30
1/17/2014,30
1/20/2014,28
1/21/2014,30
1/22/2014,30
1/23/2014,30
1/24/2014,30
1/27/2014,30
1/28/2014,30
1/29/2014,30
1/30/2014,30
1/31/2014,30
2/3/2014,30
2/4/2014,35
2/5/2014,34
2/6/2014,30
2/7/2014,30
2/11/2014,30
2/12/2014,30
2/13/2014,30
2/14/2014,30
2/17/2014,30
2/18/2014,30
2/19/2014,30
2/20/2014,30
2/21/2014,30
2/24/2014,30
2/26/2014,30
2/27/2014,30
2/28/2014,30
3/4/2014,30
3/5/2014,30
3/6/2014,30
3/7/2014,30
3/10/2014,30
3/11/2014,30
3/12/2014,30
3/13/2014,30
3/14/2014,30
3/17/2014,30
3/18/2014,30
3/19/2014,30
3/21/2014,30
3/25/2014,30
3/26/2014,30
3/28/2014,30
3/31/2014,30
4/1/2014,30
4/2/2014,30
4/3/2014,30
4/4/2014,30
4/7/2014,30
4/8/2014,30
4/9/2014,30
4/14/2014,30
4/15/2014,30
4/16/2014,30
4/17/2014,30
4/22/2014,30
4/23/2014,30
4/24/2014,30
4/25/2014,30
4/28/2014,30
4/29/2014,30
4/30/2014,30
5/2/2014,30
5/5/2014,30
5/6/2014,30
5/7/2014,30
5/8/2014,30
5/9/2014,30
5/12/2014,30
5/13/2014,30
5/14/2014,30
5/15/2014,30
5/16/2014,30
5/19/2014,30
5/20/2014,30
5/21/2014,30
5/22/2014,30
5/23/2014,30
5/27/2014,30
5/28/2014,30
5/29/2014,30
5/30/2014,35
6/4/2014,30
6/5/2014,30
6/10/2014,30
6/11/2014,30
6/13/2014,30
6/16/2014,30
6/17/2014,30
6/18/2014,30
6/19/2014,30
6/23/2014,30
6/24/2014,30
6/25/2014,30
6/26/2014,30
6/27/2014,30
7/1/2014,30
7/3/2014,30
7/7/2014,30
7/8/2014,30
7/9/2014,30
7/10/2014,30
7/14/2014,30
7/15/2014,30
7/16/2014,30
7/17/2014,30
7/18/2014,30
7/21/2014,30
7/22/2014,31
7/23/2014,30
7/24/2014,30
7/29/2014,30
7/30/2014,30
7/31/2014,30
8/1/2014,30
8/4/2014,30
8/5/2014,30
8/6/2014,30
8/7/2014,30
8/8/2014,30
8/11/2014,30
8/12/2014,30
8/13/2014,30
8/14/2014,30
8/15/2014,30
8/18/2014,30
8/19/2014,30
8/20/2014,30
8/21/2014,31
8/25/2014,30
8/26/2014,31
8/27/2014,30
8/28/2014,30
8/29/2014,31
9/2/2014,32
9/3/2014,31
9/4/2014,31
9/5/2014,31
9/8/2014,32
9/9/2014,33
9/11/2014,31
9/12/2014,32
9/15/2014,33
9/16/2014,32
9/17/2014,33
9/18/2014,33
9/19/2014,33
9/22/2014,33
9/23/2014,33
9/24/2014,33
9/25/2014,33
9/26/2014,33
9/29/2014,33
9/30/2014,33
10/1/2014,33
10/3/2014,33
10/6/2014,33
10/7/2014,33
10/8/2014,33
10/10/2014,33
10/13/2014,33
10/14/2014,33
10/15/2014,33
10/16/2014,33
10/17/2014,33
10/20/2014,33
10/21/2014,33
10/22/2014,33
10/23/2014,33
10/27/2014,33
10/28/2014,34
10/29/2014,34
10/30/2014,34
11/3/2014,33
11/4/2014,34
11/5/2014,34
11/7/2014,34
11/10/2014,33
11/11/2014,33
11/12/2014,33
11/13/2014,34
11/17/2014,34
11/18/2014,34
11/19/2014,34
11/20/2014,34
11/21/2014,34
11/24/2014,34
11/25/2014,34
11/26/2014,34
11/27/2014,33
11/28/2014,33
12/2/2014,33
12/3/2014,34
12/4/2014,33
12/5/2014,33
12/8/2014,34
12/9/2014,34
12/10/2014,34
12/11/2014,34
12/12/2014,33
12/15/2014,33
12/16/2014,34
12/17/2014,33
12/18/2014,34
12/19/2014,34
12/22/2014,34
12/24/2014,34
12/29/2014,33
12/30/2014,34
1/5/2015,34
1/6/2015,34
1/7/2015,34
1/8/2015,34
1/9/2015,34
1/12/2015,34
1/13/2015,34
1/14/2015,34
1/15/2015,33
1/16/2015,34
1/19/2015,34
1/20/2015,34
1/21/2015,34
1/22/2015,34
1/23/2015,34
1/27/2015,34
1/29/2015,34
1/30/2015,34
2/2/2015,33
2/3/2015,33
2/4/2015,34
2/5/2015,33
2/6/2015,33
2/9/2015,33
2/10/2015,34
2/11/2015,33
2/12/2015,34
2/13/2015,33
2/17/2015,34
2/18/2015,35
2/19/2015,34
2/20/2015,34
2/23/2015,34
2/24/2015,34
2/25/2015,34
2/26/2015,35
2/27/2015,35
3/2/2015,33
3/3/2015,33
3/4/2015,33
3/5/2015,33
3/6/2015,33
3/9/2015,33
3/11/2015,33
3/12/2015,33
3/13/2015,33
3/16/2015,33
3/17/2015,33
3/18/2015,33
3/19/2015,33
3/20/2015,33
3/24/2015,33
3/25/2015,33
3/26/2015,34
3/30/2015,34
3/31/2015,34
4/1/2015,34
4/2/2015,33
4/7/2015,34
4/8/2015,33
4/9/2015,33
4/10/2015,33
4/13/2015,33
4/14/2015,33
4/15/2015,33
4/16/2015,33
4/17/2015,33
4/20/2015,33
4/21/2015,33
4/22/2015,33
4/23/2015,33
4/24/2015,33
4/28/2015,33
4/29/2015,33
4/30/2015,34
5/4/2015,34
5/5/2015,33
5/6/2015,33
5/7/2015,33
5/8/2015,33
5/11/2015,33
5/12/2015,33
5/13/2015,33
5/14/2015,33
5/15/2015,33
5/18/2015,33
5/19/2015,33
5/20/2015,33
5/22/2015,33
5/25/2015,33
5/26/2015,33
5/27/2015,33
5/28/2015,33
5/29/2015,33
6/1/2015,33
6/2/2015,33
6/4/2015,33
6/5/2015,33
6/8/2015,33
6/10/2015,33
6/11/2015,33
6/15/2015,33
6/16/2015,33
6/17/2015,33
6/18/2015,33
6/19/2015,33
6/22/2015,33
6/23/2015,33
6/24/2015,33
6/25/2015,33
6/26/2015,33
6/29/2015,33
6/30/2015,33
7/1/2015,33
7/2/2015,33
7/3/2015,33
7/6/2015,33
7/7/2015,33
7/8/2015,33
7/9/2015,33
7/10/2015,33
7/14/2015,34
7/15/2015,33
7/20/2015,33
7/21/2015,33
7/22/2015,33
7/23/2015,33
7/24/2015,33
7/27/2015,33
7/28/2015,33
7/29/2015,33
7/30/2015,33
7/31/2015,33
8/3/2015,33
8/4/2015,33
8/5/2015,33
8/6/2015,33
8/7/2015,33
8/10/2015,32
8/11/2015,33
8/12/2015,33
8/13/2015,33
8/14/2015,33
8/17/2015,33
8/18/2015,33
8/19/2015,33
8/20/2015,33
8/21/2015,33
8/24/2015,33
8/25/2015,33
8/26/2015,33
8/27/2015,34
8/28/2015,33
8/31/2015,33
9/1/2015,33
9/2/2015,33
9/3/2015,33
9/4/2015,33
9/7/2015,33
9/8/2015,33
9/9/2015,33
9/10/2015,33
9/11/2015,33
9/14/2015,33
9/15/2015,33
9/16/2015,33
9/18/2015,33
9/21/2015,33
9/23/2015,33
9/25/2015,33
9/28/2015,33
9/29/2015,33
10/2/2015,33
10/5/2015,32
10/6/2015,33
10/7/2015,32
10/8/2015,32
10/12/2015,32
10/13/2015,32
10/14/2015,32
10/15/2015,32
10/16/2015,33
10/19/2015,32
10/22/2015,32
10/23/2015,33
10/27/2015,32
10/30/2015,32
11/2/2015,32
11/3/2015,32
11/4/2015,32
11/10/2015,32
11/11/2015,32
11/12/2015,32
11/13/2015,32
11/16/2015,32
11/18/2015,32
11/19/2015,32
11/20/2015,32
11/23/2015,31
11/24/2015,31
11/25/2015,31
11/26/2015,32
12/1/2015,31
12/2/2015,32
12/3/2015,32
12/4/2015,32
12/7/2015,31
12/8/2015,31
12/9/2015,31
12/10/2015,32
12/11/2015,31
12/14/2015,32
12/15/2015,32
12/16/2015,32
12/17/2015,32
12/18/2015,32
12/21/2015,32
12/22/2015,32
12/23/2015,32
12/24/2015,32
12/28/2015,32
12/29/2015,32
12/30/2015,32
1/4/2016,32
1/6/2016,32
1/8/2016,32
1/11/2016,32
1/12/2016,32
1/13/2016,32
1/14/2016,32
1/18/2016,32
1/19/2016,32
1/20/2016,32
1/21/2016,32
1/22/2016,32
1/25/2016,32
1/27/2016,32
1/28/2016,32
2/1/2016,32
2/2/2016,32
2/4/2016,32
2/8/2016,32
2/9/2016,32
2/10/2016,32
2/11/2016,31
2/17/2016,31
2/19/2016,31
2/22/2016,31
2/25/2016,31
2/26/2016,31
2/29/2016,31
3/1/2016,31
3/2/2016,31
3/3/2016,31
3/4/2016,31
3/7/2016,31
3/9/2016,31
3/10/2016,31
3/11/2016,31
3/14/2016,31
3/16/2016,30
3/17/2016,30
3/18/2016,30
3/21/2016,30
3/22/2016,30
3/23/2016,29
3/30/2016,29
3/31/2016,29
4/1/2016,29
4/4/2016,29
4/5/2016,29
4/7/2016,29
4/8/2016,29
4/11/2016,29
4/12/2016,29
4/14/2016,29
4/18/2016,29
4/19/2016,29
4/22/2016,27
4/25/2016,24
4/26/2016,24
4/27/2016,24
4/28/2016,24
5/2/2016,24
5/3/2016,23
5/4/2016,24
5/5/2016,22
5/6/2016,24
5/9/2016,23
5/10/2016,23
5/11/2016,22
5/13/2016,22
5/16/2016,23
5/17/2016,22
5/18/2016,23
5/19/2016,23
5/20/2016,24
5/23/2016,24
5/24/2016,24
5/25/2016,24
5/26/2016,24
5/27/2016,24
5/30/2016,24
5/31/2016,25
6/2/2016,26
6/6/2016,26
6/7/2016,27
6/8/2016,26
6/10/2016,27
6/13/2016,26
6/14/2016,26
6/17/2016,26
6/20/2016,26
6/21/2016,27
6/22/2016,26
6/28/2016,27
6/29/2016,26
6/30/2016,26
7/1/2016,27
7/4/2016,27
7/5/2016,27
7/7/2016,27
7/8/2016,27
7/11/2016,27
7/13/2016,27
7/14/2016,27
7/15/2016,27
7/18/2016,27
7/19/2016,27
7/20/2016,28
7/21/2016,27
7/22/2016,27
7/25/2016,27
7/26/2016,27
7/27/2016,27
7/28/2016,27
7/29/2016,27
8/1/2016,27
8/2/2016,26
8/3/2016,26
8/4/2016,27
8/5/2016,27
8/8/2016,26
8/9/2016,27
8/11/2016,27
8/12/2016,26
8/15/2016,26
8/16/2016,27
8/17/2016,27
8/18/2016,27
8/19/2016,26
8/22/2016,27
8/23/2016,26
8/25/2016,26
8/26/2016,26
8/29/2016,26
8/30/2016,26
8/31/2016,26
9/1/2016,26
9/5/2016,26
9/6/2016,26
9/7/2016,26
9/8/2016,27
9/9/2016,27
9/13/2016,26
9/14/2016,27
9/15/2016,27
9/16/2016,27
9/19/2016,26
9/20/2016,27
9/21/2016,27
9/22/2016,27
9/23/2016,27
9/26/2016,27
9/27/2016,27
9/28/2016,26
9/29/2016,26
9/30/2016,26
10/3/2016,26
10/4/2016,26
10/5/2016,26
10/6/2016,26
10/7/2016,26
10/11/2016,27
10/12/2016,26
10/13/2016,26
10/14/2016,26
10/17/2016,26
10/18/2016,26
10/19/2016,25
10/20/2016,25
10/24/2016,25
10/26/2016,25
10/27/2016,26
10/28/2016,26
10/31/2016,26
11/1/2016,25
11/2/2016,26
11/3/2016,26
11/7/2016,25
11/8/2016,25
11/9/2016,25
11/10/2016,25
11/11/2016,25
11/14/2016,25
11/15/2016,25
11/16/2016,26
11/17/2016,24
11/18/2016,25
11/21/2016,25
11/22/2016,25
11/23/2016,25
11/24/2016,25
11/28/2016,25
11/30/2016,25
12/1/2016,25
12/2/2016,25
12/5/2016,25
12/6/2016,25
12/8/2016,25
12/9/2016,25
12/12/2016,24
12/13/2016,25
12/14/2016,24
12/15/2016,24.25
12/16/2016,25
12/19/2016,24
12/20/2016,24.25
12/29/2016,25
1/2/2017,24.75
1/3/2017,24.75
1/4/2017,24.25
1/5/2017,25
1/6/2017,24
1/9/2017,24.25
1/11/2017,24
1/12/2017,24
1/13/2017,25
1/16/2017,25
1/17/2017,25
1/18/2017,25
1/19/2017,25
1/20/2017,24.25
1/23/2017,24.25
1/24/2017,24.5
1/27/2017,25
1/30/2017,25
1/31/2017,24.75
2/1/2017,25
2/3/2017,25
2/6/2017,25
2/8/2017,25
2/9/2017,25
2/10/2017,25
2/13/2017,25
2/15/2017,25
2/17/2017,25
2/20/2017,25.25
2/21/2017,25
2/22/2017,25
2/23/2017,25.25
2/24/2017,25.25
2/27/2017,25
2/28/2017,25
3/6/2017,25.5
3/9/2017,25.5
3/10/2017,25.5
3/13/2017,25.5
3/14/2017,25.5
3/15/2017,25.75
3/16/2017,25.5
3/17/2017,25.5
3/20/2017,25.5
3/21/2017,25.5
3/22/2017,25.5
3/23/2017,26
3/24/2017,26
3/27/2017,26
3/28/2017,26
3/31/2017,26
4/3/2017,26
4/4/2017,26
4/5/2017,26
4/6/2017,26
4/7/2017,26
4/10/2017,26
4/11/2017,26
4/12/2017,26
4/13/2017,26
4/18/2017,26
4/19/2017,26
4/20/2017,26
4/21/2017,26
4/24/2017,27
4/25/2017,26
4/26/2017,27
4/28/2017,27
5/2/2017,28
5/3/2017,27
5/4/2017,27
5/5/2017,27
5/8/2017,27
5/9/2017,27
5/10/2017,27
5/11/2017,27
5/12/2017,27
5/15/2017,26.75
5/16/2017,26
5/17/2017,26
5/18/2017,27
5/19/2017,27
5/22/2017,27
5/24/2017,26.25
5/25/2017,27
5/29/2017,26
5/30/2017,27
5/31/2017,27
6/1/2017,26
6/2/2017,26
6/5/2017,26
6/6/2017,26
6/7/2017,26
6/8/2017,26
6/12/2017,26
6/13/2017,26
6/14/2017,26
6/16/2017,27
6/20/2017,26
6/21/2017,26
6/22/2017,27
6/23/2017,26
6/26/2017,26.25
6/27/2017,26
6/28/2017,26
6/29/2017,27
6/30/2017,27
7/3/2017,27
7/4/2017,27
7/6/2017,27
7/7/2017,27
7/10/2017,27
7/11/2017,27
7/12/2017,27
7/13/2017,27.25
7/14/2017,27
7/17/2017,27
7/18/2017,27.25
7/19/2017,27
7/20/2017,27.25
7/21/2017,27.25
7/25/2017,27
7/26/2017,27
7/27/2017,27
7/28/2017,27.25
7/31/2017,27
8/1/2017,27
8/3/2017,27.25
8/8/2017,28
8/9/2017,27.25
8/10/2017,27
8/11/2017,27.25
8/14/2017,27.25
8/15/2017,27.5
8/16/2017,27.25
8/17/2017,27.25
8/18/2017,27
8/22/2017,27
8/23/2017,27.25
8/24/2017,27.25
8/25/2017,27.25
8/28/2017,27.25
8/29/2017,27.25
8/30/2017,27.25
8/31/2017,27.25
9/4/2017,27.25
9/5/2017,27.25
9/6/2017,27.25
9/8/2017,27.25
9/11/2017,27.25
9/12/2017,27.5
9/14/2017,27.25
9/18/2017,27.25
9/19/2017,27.25
9/20/2017,27.25
9/26/2017,27.5
9/28/2017,27.5
9/29/2017,27.25
10/2/2017,27.25
10/3/2017,27.25
10/4/2017,27.25
10/5/2017,27.25
10/10/2017,27.25
10/12/2017,27.25
10/13/2017,27
10/16/2017,27.25
10/17/2017,27.25
10/18/2017,27.25
10/19/2017,27.25
10/20/2017,27.25
10/24/2017,27.25
10/25/2017,27.25
10/26/2017,27.5
10/27/2017,27.5
10/30/2017,27.25
10/31/2017,27
11/1/2017,27.25
11/2/2017,27
11/3/2017,27
11/7/2017,27.25
11/8/2017,27
11/9/2017,27.25
11/10/2017,27.25
11/13/2017,27
11/14/2017,27.25
11/15/2017,27.25
11/17/2017,27.25
11/21/2017,27.25
11/22/2017,27.25
11/23/2017,27.25
11/28/2017,27.25
11/29/2017,27.25
12/1/2017,27.75
12/4/2017,27.25
12/5/2017,27.25
12/6/2017,27
12/7/2017,27.25
12/8/2017,27.25
12/11/2017,27.25
12/12/2017,27.25
12/14/2017,27
12/18/2017,27
12/19/2017,27.25
12/20/2017,27.25
12/21/2017,27.25
12/22/2017,27.25
1/3/2018,27.25
1/4/2018,27.25
1/5/2018,27.25
1/9/2018,27.25
1/11/2018,27.25
1/12/2018,30
1/15/2018,29
1/16/2018,29
1/17/2018,29
1/18/2018,29.75
1/23/2018,29
1/25/2018,29
1/29/2018,29.5
1/30/2018,29.5
1/31/2018,29
2/2/2018,29
2/6/2018,29
2/7/2018,29
2/12/2018,29.5
2/13/2018,29
2/14/2018,29
2/15/2018,29
2/19/2018,29
2/22/2018,29
2/23/2018,29
2/26/2018,29
2/27/2018,29
2/28/2018,29
3/1/2018,29
3/2/2018,29
3/5/2018,29
3/6/2018,29
3/7/2018,29
3/9/2018,29
3/13/2018,29
3/14/2018,29
3/16/2018,29
3/20/2018,30
3/21/2018,30
3/22/2018,29
3/23/2018,30
3/27/2018,30
4/3/2018,31
4/4/2018,30
4/5/2018,30
4/6/2018,30.25
4/9/2018,30
4/10/2018,31
4/11/2018,30
4/12/2018,30
4/13/2018,31
4/17/2018,30.5
4/18/2018,30
4/20/2018,31
4/23/2018,30
4/24/2018,31
4/25/2018,31
4/27/2018,31
4/30/2018,30.75
5/3/2018,31
5/4/2018,31
5/8/2018,31
5/9/2018,31
5/10/2018,31
5/14/2018,31
5/15/2018,31
5/16/2018,31
5/18/2018,31
5/22/2018,31.25
5/24/2018,31.25
5/25/2018,31.25
5/28/2018,31.25
5/29/2018,31.25
5/30/2018,31.5
6/4/2018,31.5
6/5/2018,31.5
6/6/2018,32
6/7/2018,32
6/8/2018,32
6/11/2018,31.5
6/12/2018,31.5
6/13/2018,31.75
6/14/2018,31.5
6/18/2018,31.75
6/19/2018,31.75
6/20/2018,32
6/21/2018,32
6/22/2018,32
6/25/2018,32
6/29/2018,32
7/3/2018,32
7/4/2018,32
7/11/2018,32.25
7/12/2018,32.5
7/13/2018,32
7/16/2018,32
7/17/2018,32.75
7/18/2018,32.75
7/19/2018,32.75
7/20/2018,33
7/23/2018,33
7/24/2018,32.75
7/25/2018,33
7/27/2018,33
7/30/2018,33
7/31/2018,32.75
8/1/2018,32.75
8/2/2018,32.75
8/3/2018,32.5
